player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Stephan El Shaarawy,it ITA,MF,Roma,27,1992,10.0,6.0,572.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,0.16,0.31,0.16,0.31,1.3,1.3,0.21,0.21,6.4,7.0,0.0,43.8,1.1,0.06,0.14,0.08,-0.3,-0.3,186.0,240.0,77.5,3004.0,543.0,96.0,119.0,80.7,71.0,83.0,85.5,13.0,17.0,76.5,17.0,9.0,11.0,3.0,14.0,234.0,6.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,30.0,4.72,24.0,0.0,2.0,1.0,2.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,2.0,9.0,22.2,7.0,3.0,1.0,2.0,3.0,2.0,0.0,304.0,3.0,34.0,111.0,163.0,35.0,304.0,9.0,20.0,45.0,235.0,13.0,4.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,19.0,2.0,6.0,25.0
Eldor Shomurodov,uz UZB,FW,Genoa,25,1995,31.0,16.0,1677.0,8.0,1.0,0.0,0.0,1.0,0.0,0.43,0.05,0.48,0.43,0.48,5.7,5.7,0.31,0.31,18.6,17.0,0.0,43.6,0.91,0.21,0.47,0.15,2.3,2.3,329.0,483.0,68.1,4089.0,754.0,202.0,258.0,78.3,78.0,117.0,66.7,12.0,20.0,60.0,20.0,17.0,9.0,2.0,21.0,469.0,13.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,48.0,2.58,32.0,0.0,4.0,8.0,2.0,6.0,0.32,4.0,0.0,1.0,1.0,0.0,0.0,28.0,14.0,7.0,13.0,8.0,9.0,37.0,24.3,28.0,17.0,2.0,15.0,6.0,11.0,0.0,708.0,15.0,67.0,327.0,329.0,79.0,708.0,15.0,34.0,44.1,536.0,76.0,30.0,0.0,39.0,21.0,11.0,0.0,0.0,0.0,59.0,46.0,79.0,36.8
"Luca Siligardi,it ITA,""MF,FW"",Crotone,32,1988,4.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.16,0.16,0.5,1.0,0.0,50.0,1.84,0.0,0.0,0.04,-0.1,-0.1,15.0,20.0,75.0,261.0,68.0,6.0,8.0,75.0,7.0,8.0,87.5,1.0,2.0,50.0,2.0,3.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,13.0,19.0,2.0,30.0,2.0,2.0,100.0,22.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0"
"Luca Siligardi,it ITA,""FW,MF"",Parma,32,1988,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,57.9,153.0,38.0,8.0,9.0,88.9,3.0,3.0,100.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,17.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,7.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,17.0,3.0,22.0,0.0,0.0,0.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0"
Adrien Silva,pt POR,MF,Sampdoria,31,1989,24.0,18.0,1599.0,1.0,1.0,0.0,0.0,8.0,1.0,0.06,0.06,0.11,0.06,0.11,0.5,0.5,0.03,0.03,17.8,1.0,0.0,16.7,0.06,0.17,1.0,0.08,0.5,0.5,822.0,948.0,86.7,15307.0,4369.0,350.0,400.0,87.5,318.0,352.0,90.3,130.0,152.0,85.5,11.0,92.0,7.0,1.0,67.0,898.0,48.0,44.0,0.0,22.0,9.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,34.0,1.91,29.0,2.0,0.0,0.0,0.0,3.0,0.17,2.0,1.0,0.0,0.0,0.0,0.0,49.0,22.0,21.0,22.0,6.0,18.0,54.0,33.3,36.0,34.0,1.0,33.0,30.0,10.0,1.0,1121.0,35.0,247.0,722.0,166.0,5.0,1121.0,17.0,25.0,68.0,704.0,21.0,17.0,1.0,35.0,23.0,0.0,0.0,2.0,0.0,142.0,19.0,15.0,55.9
Marco Silvestri,it ITA,GK,Hellas Verona,29,1991,34.0,34.0,3060.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,998.0,45.5,16854.0,15283.0,61.0,61.0,100.0,142.0,145.0,97.9,251.0,786.0,31.9,0.0,20.0,0.0,0.0,0.0,647.0,348.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1086.0,934.0,1084.0,2.0,0.0,0.0,1086.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,61.0,7.0,3.0,70.0
Giovanni Simeone,ar ARG,FW,Cagliari,25,1995,33.0,19.0,1740.0,6.0,2.0,0.0,0.0,1.0,0.0,0.31,0.1,0.41,0.31,0.41,7.7,7.7,0.4,0.4,19.3,13.0,0.0,30.2,0.67,0.14,0.46,0.18,-1.7,-1.7,255.0,346.0,73.7,3452.0,361.0,153.0,194.0,78.9,79.0,99.0,79.8,5.0,12.0,41.7,12.0,7.0,3.0,1.0,7.0,296.0,49.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,32.0,1.66,21.0,0.0,4.0,4.0,3.0,5.0,0.26,4.0,0.0,0.0,1.0,0.0,0.0,24.0,11.0,2.0,15.0,7.0,7.0,31.0,22.6,24.0,23.0,1.0,22.0,10.0,18.0,0.0,568.0,23.0,61.0,267.0,248.0,77.0,568.0,15.0,23.0,65.2,345.0,57.0,22.0,0.0,24.0,25.0,18.0,0.0,0.0,0.0,55.0,29.0,66.0,30.5
Wilfried Singo,ci CIV,DF,Torino,19,2000,28.0,20.0,1854.0,1.0,2.0,0.0,0.0,4.0,1.0,0.05,0.1,0.15,0.05,0.15,1.2,1.2,0.06,0.06,20.6,1.0,0.0,10.0,0.05,0.1,1.0,0.12,-0.2,-0.2,723.0,963.0,75.1,10923.0,3562.0,406.0,452.0,89.8,254.0,349.0,72.8,44.0,104.0,42.3,24.0,35.0,20.0,11.0,48.0,778.0,185.0,16.0,0.0,5.0,79.0,0.0,0.0,0.0,0.0,169.0,0.0,19.0,43.0,2.09,31.0,2.0,2.0,2.0,4.0,4.0,0.19,3.0,0.0,0.0,0.0,1.0,0.0,29.0,14.0,16.0,6.0,7.0,17.0,33.0,51.5,16.0,13.0,3.0,10.0,29.0,40.0,0.0,1178.0,62.0,303.0,532.0,371.0,29.0,1178.0,52.0,90.0,57.8,681.0,41.0,14.0,1.0,27.0,50.0,2.0,1.0,0.0,0.0,129.0,50.0,26.0,65.8
Salvatore Sirigu,it ITA,GK,Torino,33,1987,32.0,32.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,1006.0,70.7,19538.0,14230.0,174.0,175.0,99.4,273.0,283.0,96.5,256.0,537.0,47.7,0.0,17.0,0.0,0.0,0.0,615.0,390.0,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1072.0,883.0,1065.0,8.0,0.0,0.0,1072.0,0.0,0.0,0.0,419.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,42.0,4.0,1.0,80.0
Łukasz Skorupski,pl POL,GK,Bologna,29,1991,28.0,28.0,2520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,959.0,77.9,16949.0,11825.0,198.0,200.0,99.0,329.0,337.0,97.6,172.0,367.0,46.9,0.0,3.0,0.0,0.0,0.0,675.0,280.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,0.0,23.0,5.0,1051.0,958.0,1049.0,2.0,0.0,0.0,1051.0,0.0,0.0,0.0,432.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,6.0,1.0,85.7
"Andreas Skov Olsen,dk DEN,""MF,DF"",Bologna,20,1999,26.0,12.0,1179.0,2.0,3.0,0.0,0.0,1.0,0.0,0.15,0.23,0.38,0.15,0.38,4.1,4.1,0.31,0.31,13.1,10.0,2.0,33.3,0.76,0.07,0.2,0.14,-2.1,-2.1,407.0,546.0,74.5,5984.0,1534.0,231.0,263.0,87.8,127.0,172.0,73.8,25.0,61.0,41.0,20.0,12.0,10.0,5.0,23.0,505.0,38.0,6.0,0.0,5.0,66.0,26.0,18.0,2.0,0.0,5.0,3.0,12.0,40.0,3.05,30.0,6.0,3.0,0.0,1.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,11.0,4.0,4.0,11.0,21.0,52.4,10.0,15.0,0.0,15.0,3.0,25.0,0.0,700.0,21.0,121.0,243.0,342.0,56.0,700.0,17.0,39.0,43.6,493.0,30.0,9.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,58.0,9.0,10.0,47.4"
Milan Škriniar,sk SVK,DF,Inter,25,1995,32.0,31.0,2777.0,3.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,2.3,2.3,0.07,0.07,30.9,6.0,0.0,40.0,0.19,0.2,0.5,0.15,0.7,0.7,2009.0,2182.0,92.1,35415.0,10388.0,844.0,881.0,95.8,983.0,1039.0,94.6,158.0,214.0,73.8,9.0,133.0,10.0,0.0,104.0,2103.0,77.0,59.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,16.0,2.0,13.0,26.0,0.84,20.0,0.0,0.0,3.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,29.0,16.0,3.0,23.0,34.0,67.6,11.0,30.0,19.0,11.0,30.0,89.0,1.0,2451.0,246.0,1048.0,1214.0,197.0,27.0,2451.0,6.0,9.0,66.7,1858.0,18.0,13.0,0.0,34.0,27.0,0.0,0.0,0.0,0.0,163.0,32.0,43.0,42.7
Chris Smalling,eng ENG,DF,Roma,30,1989,16.0,13.0,1111.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,0.04,0.04,12.3,1.0,0.0,14.3,0.08,0.0,0.0,0.07,-0.5,-0.5,620.0,684.0,90.6,12325.0,4078.0,163.0,175.0,93.1,377.0,393.0,95.9,68.0,96.0,70.8,2.0,16.0,0.0,0.0,15.0,661.0,23.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.41,4.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,7.0,2.0,6.0,10.0,60.0,4.0,17.0,11.0,6.0,28.0,46.0,1.0,807.0,97.0,424.0,361.0,25.0,15.0,807.0,4.0,4.0,100.0,521.0,8.0,4.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,67.0,25.0,13.0,65.8
Simon Sohm,ch SUI,MF,Parma,19,2001,18.0,8.0,899.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,0.6,0.6,0.06,0.06,10.0,1.0,0.0,20.0,0.1,0.2,1.0,0.12,0.4,0.4,354.0,424.0,83.5,5966.0,1323.0,150.0,173.0,86.7,165.0,185.0,89.2,26.0,42.0,61.9,4.0,31.0,2.0,0.0,23.0,417.0,6.0,3.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,9.0,0.9,7.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,18.0,12.0,11.0,6.0,1.0,11.0,26.0,42.3,15.0,8.0,0.0,8.0,5.0,7.0,0.0,499.0,12.0,125.0,297.0,82.0,5.0,499.0,7.0,11.0,63.6,372.0,12.0,14.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,47.0,9.0,7.0,56.3
Roberto Soriano,it ITA,MF,Bologna,29,1991,37.0,37.0,3250.0,9.0,6.0,0.0,0.0,5.0,0.0,0.25,0.17,0.42,0.25,0.42,6.9,6.9,0.19,0.19,36.1,19.0,0.0,31.1,0.53,0.15,0.47,0.11,2.1,2.1,1222.0,1507.0,81.1,17944.0,6045.0,693.0,805.0,86.1,396.0,459.0,86.3,71.0,103.0,68.9,52.0,155.0,46.0,3.0,147.0,1475.0,23.0,11.0,5.0,6.0,34.0,0.0,0.0,0.0,0.0,8.0,9.0,38.0,109.0,3.02,91.0,0.0,3.0,5.0,7.0,14.0,0.39,10.0,0.0,0.0,2.0,1.0,1.0,48.0,26.0,15.0,20.0,13.0,15.0,64.0,23.4,49.0,31.0,8.0,23.0,18.0,43.0,0.0,1856.0,59.0,265.0,975.0,640.0,92.0,1856.0,36.0,56.0,64.3,1416.0,64.0,31.0,0.0,75.0,49.0,3.0,2.0,0.0,0.0,184.0,34.0,58.0,37.0
Riccardo Sottil,it ITA,MF,Cagliari,21,1999,21.0,12.0,1184.0,2.0,1.0,0.0,0.0,3.0,0.0,0.15,0.08,0.23,0.15,0.23,1.5,1.5,0.12,0.12,13.2,9.0,0.0,36.0,0.68,0.08,0.22,0.06,0.5,0.5,281.0,382.0,73.6,4702.0,973.0,139.0,173.0,80.3,108.0,140.0,77.1,24.0,40.0,60.0,16.0,19.0,18.0,4.0,29.0,367.0,14.0,1.0,0.0,6.0,43.0,11.0,2.0,6.0,0.0,1.0,1.0,11.0,40.0,3.04,29.0,1.0,3.0,4.0,3.0,4.0,0.3,3.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,2.0,3.0,2.0,0.0,7.0,0.0,7.0,4.0,0.0,4.0,5.0,3.0,0.0,509.0,3.0,51.0,202.0,282.0,47.0,509.0,40.0,59.0,67.8,376.0,29.0,22.0,0.0,17.0,35.0,1.0,0.0,0.0,0.0,82.0,3.0,12.0,20.0
Adama Soumaoro,fr FRA,DF,Bologna,28,1992,20.0,19.0,1755.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,1.4,1.4,0.07,0.07,19.5,2.0,0.0,25.0,0.1,0.13,0.5,0.17,-0.4,-0.4,822.0,925.0,88.9,14538.0,4982.0,337.0,375.0,89.9,415.0,448.0,92.6,61.0,77.0,79.2,3.0,21.0,0.0,0.0,35.0,853.0,71.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,11.0,0.56,9.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,17.0,7.0,0.0,6.0,12.0,50.0,6.0,28.0,23.0,5.0,20.0,72.0,0.0,1115.0,154.0,571.0,521.0,30.0,11.0,1115.0,6.0,6.0,100.0,621.0,7.0,2.0,0.0,33.0,19.0,0.0,0.0,3.0,0.0,111.0,60.0,15.0,80.0
Leonardo Spinazzola,it ITA,DF,Roma,27,1993,27.0,25.0,2124.0,2.0,4.0,0.0,0.0,0.0,0.0,0.08,0.17,0.25,0.08,0.25,1.9,1.9,0.08,0.08,23.6,6.0,0.0,27.3,0.25,0.09,0.33,0.09,0.1,0.1,995.0,1281.0,77.7,16712.0,4797.0,512.0,598.0,85.6,366.0,444.0,82.4,95.0,161.0,59.0,37.0,75.0,46.0,22.0,97.0,1124.0,153.0,12.0,2.0,14.0,102.0,0.0,0.0,0.0,0.0,141.0,4.0,37.0,81.0,3.43,60.0,2.0,17.0,1.0,1.0,9.0,0.38,8.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,3.0,9.0,0.0,8.0,21.0,38.1,13.0,17.0,1.0,16.0,25.0,31.0,0.0,1504.0,54.0,315.0,634.0,587.0,79.0,1504.0,59.0,127.0,46.5,992.0,31.0,8.0,0.0,8.0,11.0,2.0,0.0,0.0,1.0,113.0,11.0,2.0,84.6
Marco Sportiello,it ITA,GK,Atalanta,28,1992,15.0,13.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,376.0,83.8,8191.0,5344.0,64.0,64.0,100.0,160.0,160.0,100.0,89.0,149.0,59.7,0.0,2.0,0.0,0.0,0.0,295.0,80.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2.0,5.0,1.0,402.0,318.0,401.0,1.0,0.0,0.0,402.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,5.0,1.0,83.3
"Mattia Sprocati,it ITA,""MF,FW"",Parma,27,1993,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,48.0,4.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
Thomas Strakosha,al ALB,GK,Lazio,25,1995,9.0,9.0,810.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,344.0,85.5,7185.0,5564.0,81.0,81.0,100.0,124.0,127.0,97.6,85.0,132.0,64.4,0.0,4.0,0.0,0.0,0.0,279.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,370.0,303.0,366.0,4.0,0.0,0.0,370.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,100.0
Kevin Strootman,nl NED,MF,Genoa,30,1990,18.0,18.0,1314.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.27,0.27,0.0,0.27,0.5,0.5,0.04,0.04,14.6,2.0,0.0,33.3,0.14,0.0,0.0,0.09,-0.5,-0.5,683.0,849.0,80.4,10853.0,3015.0,354.0,402.0,88.1,256.0,298.0,85.9,53.0,98.0,54.1,23.0,61.0,17.0,4.0,51.0,781.0,61.0,32.0,2.0,2.0,39.0,18.0,5.0,7.0,0.0,11.0,7.0,13.0,36.0,2.47,32.0,3.0,0.0,0.0,0.0,4.0,0.27,3.0,0.0,0.0,0.0,0.0,1.0,30.0,18.0,13.0,15.0,2.0,14.0,32.0,43.8,18.0,35.0,3.0,32.0,25.0,18.0,0.0,990.0,24.0,196.0,613.0,194.0,12.0,990.0,9.0,14.0,64.3,671.0,16.0,10.0,0.0,25.0,13.0,1.0,0.0,0.0,0.0,89.0,15.0,15.0,50.0
Jens Stryger Larsen,dk DEN,DF,Udinese,29,1991,33.0,30.0,2638.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,3.0,3.0,0.1,0.1,29.3,12.0,0.0,52.2,0.41,0.09,0.17,0.13,-1.0,-1.0,1022.0,1314.0,77.8,15641.0,6484.0,591.0,657.0,90.0,334.0,437.0,76.4,67.0,149.0,45.0,10.0,78.0,20.0,5.0,86.0,1120.0,191.0,10.0,1.0,3.0,60.0,1.0,0.0,1.0,0.0,180.0,3.0,26.0,34.0,1.16,27.0,0.0,3.0,1.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,14.0,3.0,0.0,8.0,25.0,32.0,17.0,26.0,11.0,15.0,24.0,65.0,0.0,1532.0,102.0,458.0,677.0,403.0,31.0,1532.0,14.0,23.0,60.9,965.0,32.0,19.0,0.0,12.0,13.0,4.0,0.0,1.0,0.0,131.0,22.0,32.0,40.7
Stefano Sturaro,it ITA,MF,Hellas Verona,27,1993,10.0,4.0,423.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,137.0,183.0,74.9,2385.0,565.0,65.0,81.0,80.2,54.0,67.0,80.6,14.0,21.0,66.7,0.0,10.0,3.0,1.0,8.0,171.0,12.0,7.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.06,4.0,0.0,0.0,1.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,2.0,8.0,25.0,6.0,5.0,1.0,4.0,5.0,10.0,0.0,221.0,10.0,56.0,124.0,43.0,4.0,221.0,1.0,3.0,33.3,134.0,4.0,6.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,16.0,7.0,8.0,46.7
Stefano Sturaro,it ITA,MF,Genoa,27,1993,6.0,6.0,445.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,0.6,0.6,0.13,0.13,4.9,2.0,2.0,40.0,0.4,0.2,0.5,0.13,0.4,0.4,165.0,236.0,69.9,3031.0,705.0,69.0,89.0,77.5,70.0,88.0,79.5,21.0,41.0,51.2,4.0,9.0,2.0,1.0,15.0,203.0,33.0,13.0,0.0,3.0,22.0,14.0,5.0,7.0,0.0,2.0,0.0,7.0,8.0,1.62,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,3.0,6.0,2.0,3.0,15.0,20.0,12.0,5.0,0.0,5.0,7.0,2.0,0.0,293.0,3.0,44.0,172.0,78.0,4.0,293.0,5.0,8.0,62.5,172.0,16.0,8.0,0.0,14.0,12.0,2.0,0.0,0.0,0.0,33.0,7.0,12.0,36.8
Bosko Sutalo,hr CRO,DF,Atalanta,20,2000,7.0,3.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,165.0,77.6,1813.0,671.0,82.0,97.0,84.5,36.0,47.0,76.6,7.0,8.0,87.5,2.0,7.0,0.0,0.0,4.0,154.0,11.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,4.0,1.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,2.0,4.0,5.0,80.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,191.0,7.0,68.0,89.0,37.0,4.0,191.0,2.0,3.0,66.7,116.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,21.0,12.0,8.0,60.0
